year,fips,locality,source,type,rate
2013,51005,Alleghany,EMS,EMS Narcan,18.6
2013,51007,Amelia,EMS,EMS Narcan,7.8
2013,51009,Amherst,EMS,EMS Narcan,15.5
2013,51011,Appomattox,EMS,EMS Narcan,26.2
2013,51013,Arlington,EMS,EMS Narcan,0
2013,51015,Augusta,EMS,EMS Narcan,16.2
2013,51017,Bath,EMS,EMS Narcan,0
2013,51019,Bedford,EMS,EMS Narcan,0
2013,51021,Bland,EMS,EMS Narcan,0
2013,51023,Botetourt,EMS,EMS Narcan,12.1
2013,51025,Brunswick,EMS,EMS Narcan,5.9
2013,51027,Buchanan,EMS,EMS Narcan,0
2013,51029,Buckingham,EMS,EMS Narcan,23.3
2013,51031,Campbell,EMS,EMS Narcan,3.6
2013,51033,Caroline,EMS,EMS Narcan,20.5
2013,51035,Carroll,EMS,EMS Narcan,46.8
2013,51036,Charles City,EMS,EMS Narcan,0
2013,51037,Charlotte,EMS,EMS Narcan,16.3
2013,51041,Chesterfield,EMS,EMS Narcan,25
2013,51043,Clarke,EMS,EMS Narcan,20.9
2013,51045,Craig,EMS,EMS Narcan,19.2
2013,51047,Culpeper,EMS,EMS Narcan,51.5
2013,51049,Cumberland,EMS,EMS Narcan,20.3
2013,51051,Dickenson,EMS,EMS Narcan,103.3
2013,51053,Dinwiddie,EMS,EMS Narcan,32.3
2013,51057,Essex,EMS,EMS Narcan,35.6
2013,51059,Fairfax,EMS,EMS Narcan,14.5
2013,51061,Fauquier,EMS,EMS Narcan,50.6
2013,51063,Floyd,EMS,EMS Narcan,32.2
2013,51065,Fluvanna,EMS,EMS Narcan,23.1
2013,51067,Franklin County,EMS,EMS Narcan,14.2
2013,51069,Frederick,EMS,EMS Narcan,6.1
2013,51071,Giles,EMS,EMS Narcan,5.9
2013,51073,Gloucester,EMS,EMS Narcan,38
2013,51075,Goochland,EMS,EMS Narcan,9.2
2013,51077,Grayson,EMS,EMS Narcan,6.6
2013,51079,Greene,EMS,EMS Narcan,0
2013,51081,Greensville,EMS,EMS Narcan,0
2013,51083,Halifax,EMS,EMS Narcan,31.1
2013,51085,Hanover,EMS,EMS Narcan,5.9
2013,51087,Henrico,EMS,EMS Narcan,42.4
2013,51089,Henry,EMS,EMS Narcan,30.4
2013,51091,Highland,EMS,EMS Narcan,45.1
2013,51093,Isle of Wight,EMS,EMS Narcan,16.8
2013,51095,James City,EMS,EMS Narcan,0
2013,51097,King and Queen,EMS,EMS Narcan,14
2013,51099,King George,EMS,EMS Narcan,32.1
2013,51101,King William,EMS,EMS Narcan,24.8
2013,51103,Lancaster,EMS,EMS Narcan,26.9
2013,51105,Lee,EMS,EMS Narcan,7.9
2013,51107,Loudoun,EMS,EMS Narcan,15.2
2013,51109,Louisa,EMS,EMS Narcan,53
2013,51111,Lunenburg,EMS,EMS Narcan,16
2013,51113,Madison,EMS,EMS Narcan,0
2013,51115,Mathews,EMS,EMS Narcan,0
2013,51117,Mecklenburg,EMS,EMS Narcan,28.6
2013,51119,Middlesex,EMS,EMS Narcan,0
2013,51121,Montgomery,EMS,EMS Narcan,12.5
2013,51125,Nelson,EMS,EMS Narcan,20.3
2013,51127,New Kent,EMS,EMS Narcan,0
2013,51131,Northampton,EMS,EMS Narcan,0
2013,51133,Northumberland,EMS,EMS Narcan,8.2
2013,51135,Nottoway,EMS,EMS Narcan,6.3
2013,51137,Orange,EMS,EMS Narcan,0
2013,51139,Page,EMS,EMS Narcan,4.2
2013,51141,Patrick,EMS,EMS Narcan,32.7
2013,51143,Pittsylvania,EMS,EMS Narcan,3.2
2013,51145,Powhatan,EMS,EMS Narcan,21.2
2013,51147,Prince Edward,EMS,EMS Narcan,8.8
2013,51149,Prince George,EMS,EMS Narcan,2.7
2013,51153,Prince William,EMS,EMS Narcan,0
2013,51155,Pulaski,EMS,EMS Narcan,0
2013,51157,Rappahannock,EMS,EMS Narcan,53.5
2013,51159,Richmond County,EMS,EMS Narcan,0
2013,51161,Roanoke County,EMS,EMS Narcan,6.4
2013,51163,Rockbridge,EMS,EMS Narcan,4.5
2013,51165,Rockingham,EMS,EMS Narcan,20.6
2013,51167,Russell,EMS,EMS Narcan,38.9
2013,51169,Scott,EMS,EMS Narcan,17.7
2013,51171,Shenandoah,EMS,EMS Narcan,25.8
2013,51173,Smyth,EMS,EMS Narcan,19
2013,51175,Southampton,EMS,EMS Narcan,22.1
2013,51177,Spotsylvania,EMS,EMS Narcan,19.6
2013,51179,Stafford,EMS,EMS Narcan,3.7
2013,51181,Surry,EMS,EMS Narcan,14.8
2013,51183,Sussex,EMS,EMS Narcan,0
2013,51185,Tazewell,EMS,EMS Narcan,6.8
2013,51187,Warren,EMS,EMS Narcan,67.2
2013,51191,Washington,EMS,EMS Narcan,9.1
2013,51193,Westmoreland,EMS,EMS Narcan,11.4
2013,51195,Wise,EMS,EMS Narcan,44.3
2013,51197,Wythe,EMS,EMS Narcan,51.1
2013,51199,York,EMS,EMS Narcan,0
2013,51510,Alexandria,EMS,EMS Narcan,4
2013,51520,Bristol,EMS,EMS Narcan,17.3
2013,51530,Buena Vista City,EMS,EMS Narcan,44.9
2013,51540,Charlottesville,EMS,EMS Narcan,6.8
2013,51550,Chesapeake,EMS,EMS Narcan,5.6
2013,51570,Colonial Heights,EMS,EMS Narcan,5.7
2013,51580,Covington,EMS,EMS Narcan,68.8
2013,51590,Danville,EMS,EMS Narcan,18.6
2013,51595,Emporia,EMS,EMS Narcan,35.8
2013,51600,Fairfax City,EMS,EMS Narcan,16.7
2013,51610,Falls Church,EMS,EMS Narcan,0
2013,51620,Franklin City,EMS,EMS Narcan,23.2
2013,51630,Fredericksburg,EMS,EMS Narcan,32
2013,51640,Galax,EMS,EMS Narcan,71.1
2013,51650,Hampton,EMS,EMS Narcan,0
2013,51660,Harrisonburg,EMS,EMS Narcan,19.5
2013,51670,Hopewell,EMS,EMS Narcan,22.6
2013,51678,Lexington,EMS,EMS Narcan,41.8
2013,51680,Lynchburg,EMS,EMS Narcan,61.5
2013,51683,Manassas City,EMS,EMS Narcan,28.8
2013,51685,Manassas Park,EMS,EMS Narcan,61.9
2013,51690,Martinsville,EMS,EMS Narcan,65.4
2013,51700,Newport News,EMS,EMS Narcan,6
2013,51710,Norfolk,EMS,EMS Narcan,2.4
2013,51720,Norton,EMS,EMS Narcan,0
2013,51730,Petersburg,EMS,EMS Narcan,24.6
2013,51735,Poquoson,EMS,EMS Narcan,0
2013,51740,Portsmouth,EMS,EMS Narcan,22.9
2013,51750,Radford,EMS,EMS Narcan,5.8
2013,51760,Richmond City,EMS,EMS Narcan,19.6
2013,51770,Roanoke City,EMS,EMS Narcan,6.1
2013,51775,Salem,EMS,EMS Narcan,27.7
2013,51790,Staunton,EMS,EMS Narcan,28.7
2013,51800,Suffolk,EMS,EMS Narcan,11.7
2013,51810,Virginia Beach,EMS,EMS Narcan,21.6
2013,51820,Waynesboro,EMS,EMS Narcan,56.4
2013,51830,Williamsburg,EMS,EMS Narcan,0
2013,51840,Winchester,EMS,EMS Narcan,18.4
2013,51001,Accomack,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51003,Albemarle,HCV,Reported Hepatitis C (18-30 year olds),9.8
2013,51005,Alleghany,HCV,Reported Hepatitis C (18-30 year olds),293.4
2013,51007,Amelia,HCV,Reported Hepatitis C (18-30 year olds),54.9
2013,51009,Amherst,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51011,Appomattox,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51013,Arlington,HCV,Reported Hepatitis C (18-30 year olds),13.7
2013,51015,Augusta,HCV,Reported Hepatitis C (18-30 year olds),104.5
2013,51017,Bath,HCV,Reported Hepatitis C (18-30 year olds),336.1
2013,51019,Bedford,HCV,Reported Hepatitis C (18-30 year olds),90.7
2013,51021,Bland,HCV,Reported Hepatitis C (18-30 year olds),330
2013,51023,Botetourt,HCV,Reported Hepatitis C (18-30 year olds),127.3
2013,51025,Brunswick,HCV,Reported Hepatitis C (18-30 year olds),550.8
2013,51027,Buchanan,HCV,Reported Hepatitis C (18-30 year olds),457
2013,51029,Buckingham,HCV,Reported Hepatitis C (18-30 year olds),107.8
2013,51031,Campbell,HCV,Reported Hepatitis C (18-30 year olds),21.8
2013,51033,Caroline,HCV,Reported Hepatitis C (18-30 year olds),108.7
2013,51035,Carroll,HCV,Reported Hepatitis C (18-30 year olds),185.1
2013,51036,Charles City,HCV,Reported Hepatitis C (18-30 year olds),208.8
2013,51037,Charlotte,HCV,Reported Hepatitis C (18-30 year olds),115.5
2013,51041,Chesterfield,HCV,Reported Hepatitis C (18-30 year olds),72.3
2013,51043,Clarke,HCV,Reported Hepatitis C (18-30 year olds),218.7
2013,51045,Craig,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51047,Culpeper,HCV,Reported Hepatitis C (18-30 year olds),137.1
2013,51049,Cumberland,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51051,Dickenson,HCV,Reported Hepatitis C (18-30 year olds),751.2
2013,51053,Dinwiddie,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51057,Essex,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51059,Fairfax,HCV,Reported Hepatitis C (18-30 year olds),17.1
2013,51061,Fauquier,HCV,Reported Hepatitis C (18-30 year olds),21.4
2013,51063,Floyd,HCV,Reported Hepatitis C (18-30 year olds),158.4
2013,51065,Fluvanna,HCV,Reported Hepatitis C (18-30 year olds),174
2013,51067,Franklin County,HCV,Reported Hepatitis C (18-30 year olds),121.3
2013,51069,Frederick,HCV,Reported Hepatitis C (18-30 year olds),169.4
2013,51071,Giles,HCV,Reported Hepatitis C (18-30 year olds),609.5
2013,51073,Gloucester,HCV,Reported Hepatitis C (18-30 year olds),37
2013,51075,Goochland,HCV,Reported Hepatitis C (18-30 year olds),249
2013,51077,Grayson,HCV,Reported Hepatitis C (18-30 year olds),1201.7
2013,51079,Greene,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51081,Greensville,HCV,Reported Hepatitis C (18-30 year olds),47.1
2013,51083,Halifax,HCV,Reported Hepatitis C (18-30 year olds),104.9
2013,51085,Hanover,HCV,Reported Hepatitis C (18-30 year olds),68.1
2013,51087,Henrico,HCV,Reported Hepatitis C (18-30 year olds),91.9
2013,51089,Henry,HCV,Reported Hepatitis C (18-30 year olds),113.1
2013,51091,Highland,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51093,Isle of Wight,HCV,Reported Hepatitis C (18-30 year olds),20.4
2013,51095,James City,HCV,Reported Hepatitis C (18-30 year olds),31.4
2013,51097,King and Queen,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51099,King George,HCV,Reported Hepatitis C (18-30 year olds),326.2
2013,51101,King William,HCV,Reported Hepatitis C (18-30 year olds),41.6
2013,51103,Lancaster,HCV,Reported Hepatitis C (18-30 year olds),82.3
2013,51105,Lee,HCV,Reported Hepatitis C (18-30 year olds),513.1
2013,51107,Loudoun,HCV,Reported Hepatitis C (18-30 year olds),19
2013,51109,Louisa,HCV,Reported Hepatitis C (18-30 year olds),42.4
2013,51111,Lunenburg,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51113,Madison,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51115,Mathews,HCV,Reported Hepatitis C (18-30 year olds),295
2013,51117,Mecklenburg,HCV,Reported Hepatitis C (18-30 year olds),97.8
2013,51119,Middlesex,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51121,Montgomery,HCV,Reported Hepatitis C (18-30 year olds),32
2013,51125,Nelson,HCV,Reported Hepatitis C (18-30 year olds),56.6
2013,51127,New Kent,HCV,Reported Hepatitis C (18-30 year olds),36.4
2013,51131,Northampton,HCV,Reported Hepatitis C (18-30 year olds),183.7
2013,51133,Northumberland,HCV,Reported Hepatitis C (18-30 year olds),80
2013,51135,Nottoway,HCV,Reported Hepatitis C (18-30 year olds),150.8
2013,51137,Orange,HCV,Reported Hepatitis C (18-30 year olds),83.3
2013,51139,Page,HCV,Reported Hepatitis C (18-30 year olds),180.5
2013,51141,Patrick,HCV,Reported Hepatitis C (18-30 year olds),93.7
2013,51143,Pittsylvania,HCV,Reported Hepatitis C (18-30 year olds),132.2
2013,51145,Powhatan,HCV,Reported Hepatitis C (18-30 year olds),151
2013,51147,Prince Edward,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51149,Prince George,HCV,Reported Hepatitis C (18-30 year olds),29.2
2013,51153,Prince William,HCV,Reported Hepatitis C (18-30 year olds),21.3
2013,51155,Pulaski,HCV,Reported Hepatitis C (18-30 year olds),453.2
2013,51157,Rappahannock,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51159,Richmond County,HCV,Reported Hepatitis C (18-30 year olds),214.6
2013,51161,Roanoke County,HCV,Reported Hepatitis C (18-30 year olds),236
2013,51163,Rockbridge,HCV,Reported Hepatitis C (18-30 year olds),34
2013,51165,Rockingham,HCV,Reported Hepatitis C (18-30 year olds),123.2
2013,51167,Russell,HCV,Reported Hepatitis C (18-30 year olds),750.9
2013,51169,Scott,HCV,Reported Hepatitis C (18-30 year olds),352.9
2013,51171,Shenandoah,HCV,Reported Hepatitis C (18-30 year olds),166.2
2013,51173,Smyth,HCV,Reported Hepatitis C (18-30 year olds),244.2
2013,51175,Southampton,HCV,Reported Hepatitis C (18-30 year olds),79.7
2013,51177,Spotsylvania,HCV,Reported Hepatitis C (18-30 year olds),111.5
2013,51179,Stafford,HCV,Reported Hepatitis C (18-30 year olds),83.8
2013,51181,Surry,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51183,Sussex,HCV,Reported Hepatitis C (18-30 year olds),81.6
2013,51185,Tazewell,HCV,Reported Hepatitis C (18-30 year olds),990.9
2013,51187,Warren,HCV,Reported Hepatitis C (18-30 year olds),162.4
2013,51191,Washington,HCV,Reported Hepatitis C (18-30 year olds),277.8
2013,51193,Westmoreland,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51195,Wise,HCV,Reported Hepatitis C (18-30 year olds),508
2013,51197,Wythe,HCV,Reported Hepatitis C (18-30 year olds),268
2013,51199,York,HCV,Reported Hepatitis C (18-30 year olds),27.9
2013,51510,Alexandria,HCV,Reported Hepatitis C (18-30 year olds),16.8
2013,51520,Bristol,HCV,Reported Hepatitis C (18-30 year olds),898
2013,51530,Buena Vista City,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51540,Charlottesville,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51550,Chesapeake,HCV,Reported Hepatitis C (18-30 year olds),29.2
2013,51570,Colonial Heights,HCV,Reported Hepatitis C (18-30 year olds),35.4
2013,51580,Covington,HCV,Reported Hepatitis C (18-30 year olds),333.7
2013,51590,Danville,HCV,Reported Hepatitis C (18-30 year olds),203.5
2013,51595,Emporia,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51600,Fairfax City,HCV,Reported Hepatitis C (18-30 year olds),23.7
2013,51610,Falls Church,HCV,Reported Hepatitis C (18-30 year olds),53.1
2013,51620,Franklin City,HCV,Reported Hepatitis C (18-30 year olds),72.8
2013,51630,Fredericksburg,HCV,Reported Hepatitis C (18-30 year olds),33.6
2013,51640,Galax,HCV,Reported Hepatitis C (18-30 year olds),700.7
2013,51650,Hampton,HCV,Reported Hepatitis C (18-30 year olds),55.9
2013,51660,Harrisonburg,HCV,Reported Hepatitis C (18-30 year olds),12.6
2013,51670,Hopewell,HCV,Reported Hepatitis C (18-30 year olds),77.8
2013,51678,Lexington,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51680,Lynchburg,HCV,Reported Hepatitis C (18-30 year olds),62.7
2013,51683,Manassas City,HCV,Reported Hepatitis C (18-30 year olds),24.4
2013,51685,Manassas Park,HCV,Reported Hepatitis C (18-30 year olds),31.8
2013,51690,Martinsville,HCV,Reported Hepatitis C (18-30 year olds),51.3
2013,51700,Newport News,HCV,Reported Hepatitis C (18-30 year olds),46.2
2013,51710,Norfolk,HCV,Reported Hepatitis C (18-30 year olds),23.2
2013,51720,Norton,HCV,Reported Hepatitis C (18-30 year olds),131.4
2013,51730,Petersburg,HCV,Reported Hepatitis C (18-30 year olds),61.1
2013,51735,Poquoson,HCV,Reported Hepatitis C (18-30 year olds),0
2013,51740,Portsmouth,HCV,Reported Hepatitis C (18-30 year olds),75.8
2013,51750,Radford,HCV,Reported Hepatitis C (18-30 year olds),56.4
2013,51760,Richmond City,HCV,Reported Hepatitis C (18-30 year olds),43.4
2013,51770,Roanoke City,HCV,Reported Hepatitis C (18-30 year olds),174.8
2013,51775,Salem,HCV,Reported Hepatitis C (18-30 year olds),57.8
2013,51790,Staunton,HCV,Reported Hepatitis C (18-30 year olds),178.8
2013,51800,Suffolk,HCV,Reported Hepatitis C (18-30 year olds),36.7
2013,51810,Virginia Beach,HCV,Reported Hepatitis C (18-30 year olds),51.4
2013,51820,Waynesboro,HCV,Reported Hepatitis C (18-30 year olds),320
2013,51830,Williamsburg,HCV,Reported Hepatitis C (18-30 year olds),28.8
2013,51840,Winchester,HCV,Reported Hepatitis C (18-30 year olds),109.5
2013,51001,Accomack,HIV,Diagnosed HIV,15.1
2013,51003,Albemarle,HIV,Diagnosed HIV,8.7
2013,51005,Alleghany,HIV,Diagnosed HIV,6.2
2013,51007,Amelia,HIV,Diagnosed HIV,7.8
2013,51009,Amherst,HIV,Diagnosed HIV,9.3
2013,51011,Appomattox,HIV,Diagnosed HIV,6.6
2013,51013,Arlington,HIV,Diagnosed HIV,16.9
2013,51015,Augusta,HIV,Diagnosed HIV,1.4
2013,51017,Bath,HIV,Diagnosed HIV,0
2013,51019,Bedford,HIV,Diagnosed HIV,2.9
2013,51021,Bland,HIV,Diagnosed HIV,0
2013,51023,Botetourt,HIV,Diagnosed HIV,6.1
2013,51025,Brunswick,HIV,Diagnosed HIV,41.2
2013,51027,Buchanan,HIV,Diagnosed HIV,4.2
2013,51029,Buckingham,HIV,Diagnosed HIV,5.8
2013,51031,Campbell,HIV,Diagnosed HIV,14.5
2013,51033,Caroline,HIV,Diagnosed HIV,10.2
2013,51035,Carroll,HIV,Diagnosed HIV,0
2013,51036,Charles City,HIV,Diagnosed HIV,14
2013,51037,Charlotte,HIV,Diagnosed HIV,8.1
2013,51041,Chesterfield,HIV,Diagnosed HIV,5.8
2013,51043,Clarke,HIV,Diagnosed HIV,0
2013,51045,Craig,HIV,Diagnosed HIV,0
2013,51047,Culpeper,HIV,Diagnosed HIV,2.1
2013,51049,Cumberland,HIV,Diagnosed HIV,10.2
2013,51051,Dickenson,HIV,Diagnosed HIV,0
2013,51053,Dinwiddie,HIV,Diagnosed HIV,17.9
2013,51057,Essex,HIV,Diagnosed HIV,0
2013,51059,Fairfax,HIV,Diagnosed HIV,10.7
2013,51061,Fauquier,HIV,Diagnosed HIV,11.9
2013,51063,Floyd,HIV,Diagnosed HIV,0
2013,51065,Fluvanna,HIV,Diagnosed HIV,15.4
2013,51067,Franklin County,HIV,Diagnosed HIV,3.6
2013,51069,Frederick,HIV,Diagnosed HIV,0
2013,51071,Giles,HIV,Diagnosed HIV,0
2013,51073,Gloucester,HIV,Diagnosed HIV,0
2013,51075,Goochland,HIV,Diagnosed HIV,4.6
2013,51077,Grayson,HIV,Diagnosed HIV,0
2013,51079,Greene,HIV,Diagnosed HIV,0
2013,51081,Greensville,HIV,Diagnosed HIV,25.2
2013,51083,Halifax,HIV,Diagnosed HIV,16.9
2013,51085,Hanover,HIV,Diagnosed HIV,7.9
2013,51087,Henrico,HIV,Diagnosed HIV,9.1
2013,51089,Henry,HIV,Diagnosed HIV,1.9
2013,51091,Highland,HIV,Diagnosed HIV,0
2013,51093,Isle of Wight,HIV,Diagnosed HIV,2.8
2013,51095,James City,HIV,Diagnosed HIV,5.7
2013,51097,King and Queen,HIV,Diagnosed HIV,14
2013,51099,King George,HIV,Diagnosed HIV,8
2013,51101,King William,HIV,Diagnosed HIV,0
2013,51103,Lancaster,HIV,Diagnosed HIV,0
2013,51105,Lee,HIV,Diagnosed HIV,0
2013,51107,Loudoun,HIV,Diagnosed HIV,4.3
2013,51109,Louisa,HIV,Diagnosed HIV,0
2013,51111,Lunenburg,HIV,Diagnosed HIV,0
2013,51113,Madison,HIV,Diagnosed HIV,0
2013,51115,Mathews,HIV,Diagnosed HIV,22.5
2013,51117,Mecklenburg,HIV,Diagnosed HIV,19.1
2013,51119,Middlesex,HIV,Diagnosed HIV,0
2013,51121,Montgomery,HIV,Diagnosed HIV,8.3
2013,51125,Nelson,HIV,Diagnosed HIV,0
2013,51127,New Kent,HIV,Diagnosed HIV,5.1
2013,51131,Northampton,HIV,Diagnosed HIV,0
2013,51133,Northumberland,HIV,Diagnosed HIV,24.6
2013,51135,Nottoway,HIV,Diagnosed HIV,6.3
2013,51137,Orange,HIV,Diagnosed HIV,14.4
2013,51139,Page,HIV,Diagnosed HIV,0
2013,51141,Patrick,HIV,Diagnosed HIV,0
2013,51143,Pittsylvania,HIV,Diagnosed HIV,4.8
2013,51145,Powhatan,HIV,Diagnosed HIV,0
2013,51147,Prince Edward,HIV,Diagnosed HIV,8.8
2013,51149,Prince George,HIV,Diagnosed HIV,13.4
2013,51153,Prince William,HIV,Diagnosed HIV,11.9
2013,51155,Pulaski,HIV,Diagnosed HIV,5.8
2013,51157,Rappahannock,HIV,Diagnosed HIV,0
2013,51159,Richmond County,HIV,Diagnosed HIV,0
2013,51161,Roanoke County,HIV,Diagnosed HIV,6.4
2013,51163,Rockbridge,HIV,Diagnosed HIV,4.5
2013,51165,Rockingham,HIV,Diagnosed HIV,2.6
2013,51167,Russell,HIV,Diagnosed HIV,3.5
2013,51169,Scott,HIV,Diagnosed HIV,8.8
2013,51171,Shenandoah,HIV,Diagnosed HIV,4.7
2013,51173,Smyth,HIV,Diagnosed HIV,3.2
2013,51175,Southampton,HIV,Diagnosed HIV,5.5
2013,51177,Spotsylvania,HIV,Diagnosed HIV,8.6
2013,51179,Stafford,HIV,Diagnosed HIV,6.6
2013,51181,Surry,HIV,Diagnosed HIV,0
2013,51183,Sussex,HIV,Diagnosed HIV,8.5
2013,51185,Tazewell,HIV,Diagnosed HIV,4.5
2013,51187,Warren,HIV,Diagnosed HIV,15.5
2013,51191,Washington,HIV,Diagnosed HIV,7.3
2013,51193,Westmoreland,HIV,Diagnosed HIV,11.4
2013,51195,Wise,HIV,Diagnosed HIV,2.5
2013,51197,Wythe,HIV,Diagnosed HIV,3.4
2013,51199,York,HIV,Diagnosed HIV,0
2013,51510,Alexandria,HIV,Diagnosed HIV,20.8
2013,51520,Bristol,HIV,Diagnosed HIV,11.5
2013,51530,Buena Vista City,HIV,Diagnosed HIV,0
2013,51540,Charlottesville,HIV,Diagnosed HIV,29.3
2013,51550,Chesapeake,HIV,Diagnosed HIV,20.8
2013,51570,Colonial Heights,HIV,Diagnosed HIV,22.7
2013,51580,Covington,HIV,Diagnosed HIV,0
2013,51590,Danville,HIV,Diagnosed HIV,11.7
2013,51595,Emporia,HIV,Diagnosed HIV,0
2013,51600,Fairfax City,HIV,Diagnosed HIV,4.2
2013,51610,Falls Church,HIV,Diagnosed HIV,7.4
2013,51620,Franklin City,HIV,Diagnosed HIV,23.2
2013,51630,Fredericksburg,HIV,Diagnosed HIV,14.2
2013,51640,Galax,HIV,Diagnosed HIV,0
2013,51650,Hampton,HIV,Diagnosed HIV,19
2013,51660,Harrisonburg,HIV,Diagnosed HIV,3.9
2013,51670,Hopewell,HIV,Diagnosed HIV,18
2013,51678,Lexington,HIV,Diagnosed HIV,0
2013,51680,Lynchburg,HIV,Diagnosed HIV,15.4
2013,51683,Manassas City,HIV,Diagnosed HIV,4.8
2013,51685,Manassas Park,HIV,Diagnosed HIV,0
2013,51690,Martinsville,HIV,Diagnosed HIV,21.8
2013,51700,Newport News,HIV,Diagnosed HIV,25.3
2013,51710,Norfolk,HIV,Diagnosed HIV,38.6
2013,51720,Norton,HIV,Diagnosed HIV,0
2013,51730,Petersburg,HIV,Diagnosed HIV,52.2
2013,51735,Poquoson,HIV,Diagnosed HIV,8.3
2013,51740,Portsmouth,HIV,Diagnosed HIV,35.3
2013,51750,Radford,HIV,Diagnosed HIV,0
2013,51760,Richmond City,HIV,Diagnosed HIV,36
2013,51770,Roanoke City,HIV,Diagnosed HIV,14.2
2013,51775,Salem,HIV,Diagnosed HIV,0
2013,51790,Staunton,HIV,Diagnosed HIV,4.1
2013,51800,Suffolk,HIV,Diagnosed HIV,11.7
2013,51810,Virginia Beach,HIV,Diagnosed HIV,13.2
2013,51820,Waynesboro,HIV,Diagnosed HIV,0
2013,51830,Williamsburg,HIV,Diagnosed HIV,0
2013,51840,Winchester,HIV,Diagnosed HIV,11
2013,51001,Accomack,NAS,Neonatal Abstinance Syndrome,8.2
2013,51003,Albemarle,NAS,Neonatal Abstinance Syndrome,7.5
2013,51005,Alleghany,NAS,Neonatal Abstinance Syndrome,10
2013,51007,Amelia,NAS,Neonatal Abstinance Syndrome,8.1
2013,51009,Amherst,NAS,Neonatal Abstinance Syndrome,3.2
2013,51011,Appomattox,NAS,Neonatal Abstinance Syndrome,5.5
2013,51013,Arlington,NAS,Neonatal Abstinance Syndrome,0.9
2013,51015,Augusta,NAS,Neonatal Abstinance Syndrome,12.2
2013,51017,Bath,NAS,Neonatal Abstinance Syndrome,0
2013,51019,Bedford,NAS,Neonatal Abstinance Syndrome,3
2013,51021,Bland,NAS,Neonatal Abstinance Syndrome,0
2013,51023,Botetourt,NAS,Neonatal Abstinance Syndrome,4.5
2013,51025,Brunswick,NAS,Neonatal Abstinance Syndrome,0
2013,51027,Buchanan,NAS,Neonatal Abstinance Syndrome,15.8
2013,51029,Buckingham,NAS,Neonatal Abstinance Syndrome,0
2013,51031,Campbell,NAS,Neonatal Abstinance Syndrome,6.3
